candidate_id,osm_type,osm_id,name,facility_category,facility_role,amenity,building_type,latitude,longitude,source,selection_reason,coordinate_source,matched_village_code,matched_village_name,matched_village_population_2011,matched_village_households_2011,village_match_status,village_forecast_risk_p95,village_forecast_priority_score,village_risk_24h_p95,village_risk_72h_p95,village_risk_7day_p95,village_risk_combined_p95,slope_degrees,gsi_susceptibility,historical_landslide_evidence,dynamic_risk_24h,dynamic_risk_72h,dynamic_risk_7day,dynamic_risk_combined,safety_status,safety_reason_codes,safety_reasons,village_reference_latitude,village_reference_longitude,distance_to_village_km,distance_method,distance_to_nearest_road_m,nearest_road_class,nearest_road_name,nearest_road_status,road_way_count_context,road_network_length_km_context,network_routing_status,road_network_distance_km,accessibility_status,accessibility_reason_codes,accessibility_reasons,travel_time_status,road_travel_distance_status,capacity_status,water_status,electricity_status,sanitation_status,village_priority_status,hazard_evidence_flags,hazard_evidence_status,distance_evidence_index,facility_suitability_category,evidence_completeness_status,evidence_completeness_reasons,ranking_group,transparent_priority_score,overall_rank,ranking_status,ranking_method,ranking_config_version,ranking_explanation
OSM_way_788856841,way,788856841,Nursing College,education,relocation_candidate,,college,11.6611016,76.2500227,OpenStreetMap_Overpass,building=college,way_center,627317,Sulthanbathery,23333.0,5515.0,matched,0.355723,0.450947,0.389287,0.360517,0.315766,0.355723,8.75242805480957,0.0,0.0,0.04999484494328499,0.046299997717142105,0.040552735328674316,0.04568427428603172,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (8.8°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.046) within threshold (0.5).,11.661656451917068,76.24425743140557,0.724,cohort_relative_min_max_straight_line,99.68,residential,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,GOOD_EVIDENCE,VILLAGE_MATCHED; STRAIGHT_LINE_DISTANCE_AVAILABLE; NEAREST_OSM_ROAD_AVAILABLE; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is 0.72 km straight-line distance from the representative point of matched village Sulthanbathery.; Nearest mapped OSM road (residential) is 99.7 m from the candidate.; Road network routing was not implemented from the current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,AVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,0.9275,PRIMARY_RELOCATION,MEDIUM,"Village context, forecast risk, slope, and road-distance evidence available; GSI coverage unavailable.",ELIGIBLE,0.7796,62,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,"Prototype-priority candidate under incomplete safety evidence: Candidate 'Nursing College' is associated with village Sulthanbathery (village priority score 0.451), has dynamic forecast risk 0.046, sits 0.72 km straight-line (cohort-relative) from village reference point and 99.7 m from mapped OSM road infrastructure. Classified as primary_relocation (college). Capacity and travel time remain unknown."
OSM_way_839473131,way,839473131,"Azar Lower Primary School, Pulpara",education,relocation_candidate,,school,11.6029173,76.0919752,OpenStreetMap_Overpass,building=school,way_center,,,,,unmatched,,,,,,,11.030774116516113,0.0,0.0,0.3625253438949585,0.3357330560684204,0.2940582036972046,0.331268310546875,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (11.0°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.331) within threshold (0.5).,,,,cohort_relative_min_max_straight_line,19.01,residential,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,UNMATCHED_VILLAGE,VILLAGE_UNMATCHED; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is located outside the matched rural village reference framework.; Road network routing was not implemented from current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNAVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,,PRIMARY_RELOCATION,LOW,Unmatched village framework or missing spatial infrastructure evidence.,ELIGIBLE,0.7792,63,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,"Prototype-priority candidate under incomplete safety evidence: Candidate 'Azar Lower Primary School, Pulpara' is located outside matched rural village framework (village priority unavailable). Has dynamic forecast risk 0.331 and sits 19.0 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown."
OSM_way_386991370,way,386991370,DTPC Wayanad,public_building,potential_relocation_candidate,,yes,11.6269881,76.0885486,OpenStreetMap_Overpass,office=government,way_center,,,,,unmatched,,,,,,,7.186192512512207,0.0,0.0,0.14375907182693481,0.1331346184015274,0.11660850048065186,0.1313641220331192,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (7.2°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.131) within threshold (0.5).,,,,cohort_relative_min_max_straight_line,40.7,service,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,UNMATCHED_VILLAGE,VILLAGE_UNMATCHED; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is located outside the matched rural village reference framework.; Road network routing was not implemented from current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNAVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,,POTENTIAL_RELOCATION,LOW,Unmatched village framework or missing spatial infrastructure evidence.,ELIGIBLE,0.7791,64,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,Prototype-priority candidate under incomplete safety evidence: Candidate 'DTPC Wayanad' is located outside matched rural village framework (village priority unavailable). Has dynamic forecast risk 0.131 and sits 40.7 m from mapped OSM road infrastructure. Classified as potential_relocation (yes). Capacity and travel time remain unknown.
OSM_way_797857219,way,797857219,Government High School Beenachi,education,relocation_candidate,school,,11.6623541,76.2347509,OpenStreetMap_Overpass,amenity=school,way_center,627317,Sulthanbathery,23333.0,5515.0,matched,0.355723,0.450947,0.389287,0.360517,0.315766,0.355723,3.593543291091919,0.0,0.0,0.03177771344780922,0.02942919358611107,0.025776121765375137,0.029037829488515854,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (3.6°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.029) within threshold (0.5).,11.661656451917068,76.24425743140557,0.952,cohort_relative_min_max_straight_line,92.37,residential,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,GOOD_EVIDENCE,VILLAGE_MATCHED; STRAIGHT_LINE_DISTANCE_AVAILABLE; NEAREST_OSM_ROAD_AVAILABLE; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is 0.95 km straight-line distance from the representative point of matched village Sulthanbathery.; Nearest mapped OSM road (residential) is 92.4 m from the candidate.; Road network routing was not implemented from the current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,AVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,0.8927,PRIMARY_RELOCATION,MEDIUM,"Village context, forecast risk, slope, and road-distance evidence available; GSI coverage unavailable.",ELIGIBLE,0.7777,65,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,"Prototype-priority candidate under incomplete safety evidence: Candidate 'Government High School Beenachi' is associated with village Sulthanbathery (village priority score 0.451), has dynamic forecast risk 0.029, sits 0.95 km straight-line (cohort-relative) from village reference point and 92.4 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown."
OSM_way_933793635,way,933793635,GLPS Channali,education,relocation_candidate,,school,11.6725969,76.1479433,OpenStreetMap_Overpass,building=school,way_center,627315,Purakkadi ,21022.0,5102.0,matched,0.362252,0.435517,0.396432,0.367134,0.321561,0.362252,2.9936344623565674,0.0,0.0,0.030943645164370537,0.028656767681241035,0.025099577382206917,0.02827567420899868,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (3.0°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.028) within threshold (0.5).,11.670419362654965,76.15485634331313,0.783,cohort_relative_min_max_straight_line,85.29,track,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,GOOD_EVIDENCE,VILLAGE_MATCHED; STRAIGHT_LINE_DISTANCE_AVAILABLE; NEAREST_OSM_ROAD_AVAILABLE; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is 0.78 km straight-line distance from the representative point of matched village Purakkadi .; Nearest mapped OSM road (track) is 85.3 m from the candidate.; Road network routing was not implemented from the current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,AVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,0.9185,PRIMARY_RELOCATION,MEDIUM,"Village context, forecast risk, slope, and road-distance evidence available; GSI coverage unavailable.",ELIGIBLE,0.7776,66,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,"Prototype-priority candidate under incomplete safety evidence: Candidate 'GLPS Channali' is associated with village Purakkadi  (village priority score 0.436), has dynamic forecast risk 0.028, sits 0.78 km straight-line (cohort-relative) from village reference point and 85.3 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown."
OSM_way_840411613,way,840411613,Government High School Beenachi,education,relocation_candidate,,school,11.6623519,76.2345766,OpenStreetMap_Overpass,building=school,way_center,627317,Sulthanbathery,23333.0,5515.0,matched,0.355723,0.450947,0.389287,0.360517,0.315766,0.355723,3.593543291091919,0.0,0.0,0.03177771344780922,0.02942919358611107,0.025776121765375137,0.029037829488515854,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (3.6°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.029) within threshold (0.5).,11.661656451917068,76.24425743140557,0.971,cohort_relative_min_max_straight_line,100.67,residential,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,PARTIAL_EVIDENCE,VILLAGE_MATCHED; STRAIGHT_LINE_DISTANCE_AVAILABLE; NEAREST_OSM_ROAD_AVAILABLE; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is 0.97 km straight-line distance from the representative point of matched village Sulthanbathery.; Nearest mapped OSM road (residential) is 100.7 m from the candidate.; Road network routing was not implemented from the current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,AVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,0.8899,PRIMARY_RELOCATION,MEDIUM,"Village context, forecast risk, slope, and road-distance evidence available; GSI coverage unavailable.",ELIGIBLE,0.7771,67,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,"Prototype-priority candidate under incomplete safety evidence: Candidate 'Government High School Beenachi' is associated with village Sulthanbathery (village priority score 0.451), has dynamic forecast risk 0.029, sits 0.97 km straight-line (cohort-relative) from village reference point and 100.7 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown."
OSM_way_839859786,way,839859786,"Government Lower Primary School, Ambukuthy",education,relocation_candidate,school,,11.6215016,76.2433001,OpenStreetMap_Overpass,amenity=school,way_center,627321,Nenmeni,31225.0,7507.0,matched,0.356074,0.519497,0.389672,0.360873,0.316078,0.356074,8.523086547851562,0.0,0.0,0.1424761414527893,0.13194650411605835,0.11556787043809891,0.13019180297851562,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (8.5°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.130) within threshold (0.5).,11.616830693353517,76.24840895292647,0.797,cohort_relative_min_max_straight_line,84.51,residential,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,GOOD_EVIDENCE,VILLAGE_MATCHED; STRAIGHT_LINE_DISTANCE_AVAILABLE; NEAREST_OSM_ROAD_AVAILABLE; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is 0.80 km straight-line distance from the representative point of matched village Nenmeni.; Nearest mapped OSM road (residential) is 84.5 m from the candidate.; Road network routing was not implemented from the current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,AVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,0.9164,PRIMARY_RELOCATION,MEDIUM,"Village context, forecast risk, slope, and road-distance evidence available; GSI coverage unavailable.",ELIGIBLE,0.776,68,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,"Prototype-priority candidate under incomplete safety evidence: Candidate 'Government Lower Primary School, Ambukuthy' is associated with village Nenmeni (village priority score 0.519), has dynamic forecast risk 0.130, sits 0.80 km straight-line (cohort-relative) from village reference point and 84.5 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown."
OSM_way_839473130,way,839473130,"Azar Lower Primary School, Pulpara",education,relocation_candidate,school,,11.6028975,76.0920369,OpenStreetMap_Overpass,amenity=school,way_center,,,,,unmatched,,,,,,,13.616827011108398,0.0,0.0,0.37116706371307373,0.34373611211776733,0.30106785893440247,0.33916494250297546,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (13.6°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.339) within threshold (0.5).,,,,cohort_relative_min_max_straight_line,24.95,residential,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,UNMATCHED_VILLAGE,VILLAGE_UNMATCHED; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is located outside the matched rural village reference framework.; Road network routing was not implemented from current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNAVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,,PRIMARY_RELOCATION,LOW,Unmatched village framework or missing spatial infrastructure evidence.,ELIGIBLE,0.7739,69,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,"Prototype-priority candidate under incomplete safety evidence: Candidate 'Azar Lower Primary School, Pulpara' is located outside matched rural village framework (village priority unavailable). Has dynamic forecast risk 0.339 and sits 24.9 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown."
OSM_way_839859787,way,839859787,"Government Lower Primary School, Ambukuthy",education,relocation_candidate,,school,11.621623,76.2434313,OpenStreetMap_Overpass,building=school,way_center,627321,Nenmeni,31225.0,7507.0,matched,0.356074,0.519497,0.389672,0.360873,0.316078,0.356074,1.6450707912445068,0.0,0.0,0.1514500081539154,0.14025716483592987,0.12284691631793976,0.13839194178581238,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (1.6°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.138) within threshold (0.5).,11.616830693353517,76.24840895292647,0.796,cohort_relative_min_max_straight_line,97.31,residential,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,GOOD_EVIDENCE,VILLAGE_MATCHED; STRAIGHT_LINE_DISTANCE_AVAILABLE; NEAREST_OSM_ROAD_AVAILABLE; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is 0.80 km straight-line distance from the representative point of matched village Nenmeni.; Nearest mapped OSM road (residential) is 97.3 m from the candidate.; Road network routing was not implemented from the current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,AVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,0.9165,PRIMARY_RELOCATION,MEDIUM,"Village context, forecast risk, slope, and road-distance evidence available; GSI coverage unavailable.",ELIGIBLE,0.7736,70,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,"Prototype-priority candidate under incomplete safety evidence: Candidate 'Government Lower Primary School, Ambukuthy' is associated with village Nenmeni (village priority score 0.519), has dynamic forecast risk 0.138, sits 0.80 km straight-line (cohort-relative) from village reference point and 97.3 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown."
OSM_way_843775771,way,843775771,,education,relocation_candidate,,school,11.7326746,76.1950069,OpenStreetMap_Overpass,building=school,way_center,627314,Irulam,21052.0,5259.0,matched,0.335739,0.417218,0.367418,0.340264,0.298027,0.335739,7.9609761238098145,0.0,0.0,0.05733192339539528,0.053094830363988876,0.04650412127375603,0.052388746291399,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (8.0°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.052) within threshold (0.5).,11.734849817625712,76.19083054940299,0.469,cohort_relative_min_max_straight_line,129.62,unclassified,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,PARTIAL_EVIDENCE,VILLAGE_MATCHED; STRAIGHT_LINE_DISTANCE_AVAILABLE; NEAREST_OSM_ROAD_AVAILABLE; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is 0.47 km straight-line distance from the representative point of matched village Irulam.; Nearest mapped OSM road (unclassified) is 129.6 m from the candidate.; Road network routing was not implemented from the current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,AVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,0.9663,PRIMARY_RELOCATION,MEDIUM,"Village context, forecast risk, slope, and road-distance evidence available; GSI coverage unavailable.",ELIGIBLE,0.7736,71,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,"Prototype-priority candidate under incomplete safety evidence: Candidate is associated with village Irulam (village priority score 0.417), has dynamic forecast risk 0.052, sits 0.47 km straight-line (cohort-relative) from village reference point and 129.6 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown."
OSM_way_802944010,way,802944010,,education,relocation_candidate,,school,11.7320664,76.1943145,OpenStreetMap_Overpass,building=school,way_center,627314,Irulam,21052.0,5259.0,matched,0.335739,0.417218,0.367418,0.340264,0.298027,0.335739,10.842141151428223,0.0,0.0,0.07280358672142029,0.06742306798696518,0.05905378237366676,0.06652643531560898,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (10.8°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.067) within threshold (0.5).,11.734849817625712,76.19083054940299,0.434,cohort_relative_min_max_straight_line,136.25,track,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,PARTIAL_EVIDENCE,VILLAGE_MATCHED; STRAIGHT_LINE_DISTANCE_AVAILABLE; NEAREST_OSM_ROAD_AVAILABLE; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is 0.43 km straight-line distance from the representative point of matched village Irulam.; Nearest mapped OSM road (track) is 136.2 m from the candidate.; Road network routing was not implemented from the current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,AVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,0.9717,PRIMARY_RELOCATION,MEDIUM,"Village context, forecast risk, slope, and road-distance evidence available; GSI coverage unavailable.",ELIGIBLE,0.7704,72,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,"Prototype-priority candidate under incomplete safety evidence: Candidate is associated with village Irulam (village priority score 0.417), has dynamic forecast risk 0.067, sits 0.43 km straight-line (cohort-relative) from village reference point and 136.2 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown."
OSM_way_1014979810,way,1014979810,DM WIMS Pharmacy College,education,relocation_candidate,,college,11.5613772,76.1630387,OpenStreetMap_Overpass,building=college,way_center,627339,Muppainad,22892.0,5187.0,matched,0.393499,0.473574,0.430628,0.398802,0.349299,0.393499,11.848966598510742,0.0,0.0,0.023580236360430717,0.021837549284100533,0.019126834347844124,0.021547140553593636,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (11.8°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.022) within threshold (0.5).,11.55114887428508,76.17286319175483,1.629,cohort_relative_min_max_straight_line,201.12,unclassified,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,PARTIAL_EVIDENCE,VILLAGE_MATCHED; STRAIGHT_LINE_DISTANCE_AVAILABLE; NEAREST_OSM_ROAD_AVAILABLE; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is 1.63 km straight-line distance from the representative point of matched village Muppainad.; Nearest mapped OSM road (unclassified) is 201.1 m from the candidate.; Road network routing was not implemented from the current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,AVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,0.7896,PRIMARY_RELOCATION,MEDIUM,"Village context, forecast risk, slope, and road-distance evidence available; GSI coverage unavailable.",ELIGIBLE,0.7672,73,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,"Prototype-priority candidate under incomplete safety evidence: Candidate 'DM WIMS Pharmacy College' is associated with village Muppainad (village priority score 0.474), has dynamic forecast risk 0.022, sits 1.63 km straight-line (cohort-relative) from village reference point and 201.1 m from mapped OSM road infrastructure. Classified as primary_relocation (college). Capacity and travel time remain unknown."
OSM_way_960676510,way,960676510,NSS Higher Secondary School Q,education,relocation_candidate,,school,11.5977264,76.0815687,OpenStreetMap_Overpass,building=school,way_center,,,,,unmatched,,,,,,,4.190578460693359,0.0,0.0,0.38952645659446716,0.3607386648654938,0.3159598708152771,0.3559413552284241,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (4.2°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.356) within threshold (0.5).,,,,cohort_relative_min_max_straight_line,98.9,unclassified,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,UNMATCHED_VILLAGE,VILLAGE_UNMATCHED; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is located outside the matched rural village reference framework.; Road network routing was not implemented from current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNAVAILABLE,NO_GSI_COVERAGE; HIGH_FORECAST_RISK,EVIDENCE_LIMITED,,PRIMARY_RELOCATION,LOW,Unmatched village framework or missing spatial infrastructure evidence.,ELIGIBLE,0.7627,74,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,Prototype-priority candidate under incomplete safety evidence: Candidate 'NSS Higher Secondary School Q' is located outside matched rural village framework (village priority unavailable). Has dynamic forecast risk 0.356 and sits 98.9 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown.
OSM_node_7999806493,node,7999806493,Aup School Vazhavatta,education,relocation_candidate,school,,11.612664,76.1531391,OpenStreetMap_Overpass,amenity=school,node_latlon,627329,Muttil South,22355.0,5060.0,matched,0.356274,0.442869,0.38989,0.361075,0.316255,0.356274,0.414054274559021,0.0,0.0,0.023580236360430717,0.021837549284100533,0.019126834347844124,0.021547140553593636,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (0.4°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.022) within threshold (0.5).,11.625780006455685,76.11500946746912,1.433,cohort_relative_min_max_straight_line,221.07,residential,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,PARTIAL_EVIDENCE,VILLAGE_MATCHED; STRAIGHT_LINE_DISTANCE_AVAILABLE; NEAREST_OSM_ROAD_AVAILABLE; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is 1.43 km straight-line distance from the representative point of matched village Muttil South.; Nearest mapped OSM road (residential) is 221.1 m from the candidate.; Road network routing was not implemented from the current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,AVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,0.8195,PRIMARY_RELOCATION,MEDIUM,"Village context, forecast risk, slope, and road-distance evidence available; GSI coverage unavailable.",ELIGIBLE,0.7624,75,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,"Prototype-priority candidate under incomplete safety evidence: Candidate 'Aup School Vazhavatta' is associated with village Muttil South (village priority score 0.443), has dynamic forecast risk 0.022, sits 1.43 km straight-line (cohort-relative) from village reference point and 221.1 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown."
